driveName,type,diskCapacity,diskMark,rank,price,driveValue,priceperGB,testDate,id
TOSHIBA MQ01ABD050V,HDD,465.8,695,6770,1542.4,36.05,0.04,2015,1462
WDC WD7500LPCX,HDD,698.6,694,6776,4064.0,13.66,0.07,2013,1463
Seagate ST3500411SV,HDD,465.8,694,6780,10080.0,5.51,0.27,2011,1464
Seagate ST1500LM006,HDD,1400.0,693,6781,7199.2,7.7,0.06,2014,1465
Seagate ST1500DL003,HDD,1400.0,693,6786,6396.0,8.67,0.06,2011,1466
Seagate ST3320613AS,HDD,298.1,692,6787,6175.2,8.97,0.26,2008,1467
Seagate ST3250312AS,HDD,232.9,692,6790,4624.0,11.97,0.25,2011,1468
WDC WD7500BPVX,HDD,698.6,691,6793,3116.0,17.73,0.06,2013,1469
Seagate ST31500341AS,HDD,1400.0,690,6795,4720.0,11.7,0.04,2008,1470
Seagate ST31000526SV,HDD,931.5,690,6798,9647.2,5.72,0.13,2011,1471
Hitachi HDS721010CLA332,HDD,931.5,690,6799,9892.8,5.58,0.13,2009,1472
Seagate ST32000542AS,HDD,1800.0,689,6802,6559.2,8.4,0.05,2009,1473
Seagate ST320DM000,HDD,298.1,688,6803,3120.0,17.65,0.13,2011,1474
WDC WD7502ABYS,HDD,698.6,688,6804,5044.8,10.91,0.09,2009,1475
WDC WD2500LPVT,HDD,232.9,688,6806,6956.0,7.91,0.37,2012,1476
WDC WD10S12X,HDD,946.4,686,6810,9279.2,5.91,0.12,2013,1477
Seagate ST3500414CS,HDD,465.8,686,6811,1199.2,45.75,0.03,2012,1478
TOSHIBA MQ01ABF050,HDD,465.8,685,6812,2078.4,26.39,0.06,2013,1479
Seagate ST1000LM035,HDD,931.5,685,6814,3196.0,17.14,0.04,2016,1480
WDC WD10JPVT,HDD,931.5,685,6815,6399.2,8.56,0.09,2012,1481
WDC WD20EARX,HDD,1800.0,683,6816,11960.0,4.57,0.08,2011,1482
WDC WD7500BFCX,HDD,698.6,683,6818,5359.2,10.2,0.1,2014,1483
WDC WD1502FYPS,HDD,1400.0,682,6819,9200.0,5.93,0.08,2014,1484
Seagate ST500LX012,HDD,465.8,682,6821,12159.2,4.49,0.33,2015,1485
WDC WD2002FYPS,HDD,1800.0,681,6823,11100.0,4.91,0.08,2009,1486
WDC WD2003FYPS,HDD,1800.0,676,6838,9600.8,5.64,0.07,2014,1487
WDC WD6400AAKS,HDD,596.2,675,6844,3360.0,16.07,0.07,2009,1488
Seagate ST2000LM015,HDD,1800.0,675,6845,9440.0,5.72,0.07,2017,1489
WDC WD5000LPVT,HDD,465.8,674,6849,1120.0,48.13,0.03,2012,1490
Seagate ST750LX003,HDD,698.6,673,6851,10199.2,5.28,0.18,2011,1491
WDC WD1001FALS,HDD,931.5,672,6858,8730.4,6.15,0.12,2009,1492
WDC WD5000LPVX,HDD,465.8,671,6859,2198.4,24.42,0.06,2013,1493
TOSHIBA MQ01ABD050,HDD,465.8,671,6861,1676.0,32.01,0.04,2012,1494
Kingston SSDNow 256GB,SSD,238.5,668,6865,11738.4,4.55,0.62,2014,1495
Seagate ST1000LM014,HDD,931.5,668,6867,7192.8,7.43,0.1,2013,1496
WDC WD2500AAKS,HDD,232.9,667,6868,4159.2,12.84,0.22,2010,1497
Seagate ST500LT032,HDD,465.8,665,6872,2799.2,19.01,0.08,2013,1498
SAMSUNG HD161GJ,HDD,149.0,665,6877,2159.2,24.62,0.18,2009,1499
SAMSUNG HD103UJ,HDD,931.5,665,6878,7153.6,7.43,0.1,2008,1500
WDC WD10EVDS,HDD,97.7,664,6880,18400.0,2.89,2.35,2010,1501
TOSHIBA MQ02ABF050H,HDD,465.8,663,6881,4239.2,12.51,0.11,2015,1502
Hitachi HCS721010CLA332,HDD,931.5,663,6882,7920.0,6.7,0.11,2014,1503
WDC WD20EARS,HDD,1800.0,662,6886,5120.0,10.34,0.04,2011,1504
Seagate ST3160813AS,HDD,149.0,662,6887,2399.2,22.07,0.2,2009,1505
Seagate ST31000333AS,HDD,931.5,659,6895,19519.2,2.7,0.26,2009,1506
KINGSTON SV100S232G,HDD,29.7,659,6896,10799.2,4.88,4.55,2011,1507
SAMSUNG HD642JJ,HDD,596.2,659,6897,5520.0,9.55,0.12,2008,1508
WDC WD3200BEKX,HDD,298.1,657,6900,3600.0,14.61,0.15,2013,1509
WDC WD3200LPLX,HDD,298.1,657,6901,5119.2,10.27,0.21,2015,1510
SAMSUNG HD503HI,HDD,465.8,657,6905,5031.2,10.45,0.14,2009,1511
Seagate ST500LT012,HDD,465.8,655,6908,10600.0,4.95,0.28,2012,1512
Seagate ST3640323AS,HDD,596.2,655,6910,15135.2,3.46,0.32,2008,1513
WDC WD5000LUCT,HDD,465.8,654,6912,4879.2,10.72,0.13,2014,1514
SAMSUNG HM320HJ,HDD,298.1,654,6916,5503.2,9.51,0.23,2010,1515
WDC WD5001AALS,HDD,465.8,652,6917,6720.0,7.77,0.18,2010,1516
WDC WD3202ABYS,HDD,97.7,652,6921,7599.2,6.86,0.97,2009,1517
WDC WD20EADS,HDD,1800.0,651,6922,12231.2,4.26,0.08,2009,1518
Seagate ST9750420AS,HDD,698.6,651,6923,4799.2,10.86,0.09,2010,1519
Seagate ST3500312CS,HDD,465.8,651,6926,1759.2,29.6,0.05,2009,1520
WDC WD15EARS,HDD,1400.0,649,6933,4684.0,11.09,0.04,2010,1521
Seagate ST500LM000,SSD,489.0,648,6934,2545.6,20.38,0.07,2013,1522
Hitachi HDS721025CLA682,HDD,232.9,648,6935,2399.2,21.62,0.13,2012,1523
SAMSUNG HM640JJ,HDD,581.5,648,6937,5599.2,9.26,0.12,2010,1524
TOSHIBA MQ01ABD075,HDD,698.6,647,6940,3839.2,13.49,0.07,2012,1525
WDC WD3200BEKT,HDD,298.1,646,6945,3199.2,16.16,0.13,2012,1526
Hitachi HTS541010A9E680,HDD,931.5,645,6950,3974.4,12.99,0.05,2012,1527
Seagate ST3750330SV,HDD,698.6,645,6951,3990.4,12.93,0.07,2013,1528
WDC WD10S21X,HDD,931.5,644,6952,14879.2,3.46,0.2,2014,1529
Seagate ST1000LM048,HDD,931.5,643,6953,3599.2,14.3,0.05,2016,1530
SAMSUNG HD103SI,HDD,931.5,643,6957,4136.8,12.43,0.06,2009,1531
SAMSUNG HM250HJ,HDD,218.2,642,6959,10720.0,4.79,0.61,2010,1532
WDC WD10EUCX,HDD,931.5,641,6961,7045.6,7.28,0.09,2013,1533
WDC WD1602ABKS,HDD,149.0,641,6963,5200.0,9.86,0.44,2009,1534
HGST HTS725032A7E630,HDD,298.1,640,6966,1535.2,33.35,0.06,2013,1535
Seagate ST1000LM024,HDD,931.5,638,6968,2959.2,17.26,0.04,2012,1536
Seagate ST3320418AS,HDD,298.1,638,6969,2895.2,17.63,0.12,2009,1537
OCZ SOLID SSD,SSD,59.7,638,6970,7412.8,6.89,1.55,2012,1538
TOSHIBA MQ02ABF100,HDD,931.5,637,6972,11400.0,4.47,0.15,2014,1539
HGST HTE725032A7E630,HDD,298.1,637,6973,4293.6,11.87,0.18,2016,1540
HP GB1000EAFJL,HDD,931.5,637,6976,11040.0,4.62,0.15,2012,1541
Hitachi HTS725032A7E630,HDD,298.1,637,6977,3352.0,15.2,0.14,2012,1542
WDC WD3200AAKS,HDD,298.1,635,6978,2396.0,21.21,0.1,2008,1543
Seagate ST95005620AS,HDD,465.8,635,6980,4399.2,11.54,0.12,2010,1544
Seagate ST500LX025,HDD,465.8,634,6981,11520.0,4.41,0.31,2017,1545
FUJITSU MBA3073RC,HDD,68.5,633,6986,9039.2,5.6,1.65,2012,1546
WDC WD10J31X,HDD,931.5,633,6987,16360.0,3.1,0.22,2015,1547
Seagate ST3500410SV,HDD,465.8,633,6991,1199.2,42.2,0.03,2009,1548
Seagate ST3750330NS,HDD,698.6,632,6993,4391.2,11.51,0.08,2009,1549
WDC WD6400AARS,HDD,596.2,632,6994,4992.0,10.13,0.1,2010,1550
Seagate ST31000340NS,HDD,931.5,632,6995,3431.2,14.74,0.05,2009,1551
Seagate ST3750330AS,HDD,698.6,630,7003,4160.0,12.12,0.07,2008,1552
HGST HTE725050A7E630,HDD,465.8,630,7005,10396.0,4.85,0.28,2013,1553
SAMSUNG HN-M500MBB,HDD,465.8,630,7010,5152.8,9.78,0.14,2012,1554
Hitachi HTS723232A7A364,HDD,298.1,630,7011,2399.2,20.99,0.1,2011,1555
Patriot Torqx 64GB SSD,SSD,59.6,629,7013,5119.2,9.83,1.07,2009,1556
SAMSUNG HD154UI,HDD,1400.0,629,7014,3999.2,12.57,0.04,2009,1557
Hitachi HDT721032SLA360,HDD,58.6,627,7017,2080.0,24.12,0.44,2009,1558
TOSHIBA MQ02ABD100H,HDD,931.5,626,7018,6359.2,7.88,0.09,2015,1559
SEAGATE ST3300555SS,HDD,279.4,626,7019,4167.2,12.02,0.19,2013,1560
Hitachi HTS725050A9A364,HDD,465.8,626,7021,7999.2,6.26,0.21,2009,1561
Seagate ST9750422AS,HDD,698.6,625,7022,7200.0,6.94,0.13,2013,1562
Seagate ST3500320NS,HDD,465.8,624,7024,4799.2,10.4,0.13,2009,1563
Seagate ST31000322CS,HDD,931.5,624,7027,16471.2,3.03,0.22,2012,1564
TOSHIBA MQ01ABD032,HDD,298.1,623,7031,1039.2,47.95,0.04,2012,1565
Hitachi HDS721025CLA382,HDD,232.8,623,7032,12798.4,3.89,0.69,2010,1566
TOSHIBA MK3261GSYN,HDD,298.1,623,7033,2335.2,21.33,0.1,2011,1567
SAMSUNG HM500JJ,HDD,465.8,622,7035,23191.2,2.15,0.62,2010,1568
SAMSUNG HD105SI,HDD,921.7,622,7036,5641.6,8.82,0.08,2010,1569
WDC WD3200AAJS,HDD,296.6,620,7037,1639.2,30.26,0.07,2009,1570
Seagate ST3250310NS,HDD,232.8,620,7039,14240.0,3.48,0.76,2008,1571
TOSHIBA MK7559GSXP,HDD,698.6,619,7041,7760.0,6.38,0.14,2010,1572
TOSHIBA MK3261GSY,HDD,296.9,619,7042,1760.0,28.14,0.07,2011,1573
SAMSUNG HN-M640MBB,HDD,596.2,619,7044,12636.0,3.92,0.26,2013,1574
Hitachi HDT721010SLA360,HDD,931.5,619,7045,3199.2,15.47,0.04,2009,1575
Seagate ST3320413AS,HDD,298.1,619,7046,5680.0,8.71,0.24,2011,1576
WDC WD5000BEKT,HDD,465.8,617,7049,3999.2,12.35,0.11,2010,1577
Seagate ST31000424CS,HDD,931.5,617,7051,7840.0,6.3,0.11,2013,1578
Seagate ST500LM012,HDD,465.8,616,7052,2668.8,18.48,0.07,2012,1579
SAMSUNG HD502HI,HDD,465.8,616,7053,13695.2,3.6,0.37,2009,1580
Seagate ST9500423AS,HDD,465.8,615,7056,4863.2,10.12,0.13,2011,1581
WDC WD10EARS,HDD,931.5,614,7058,10391.2,4.73,0.14,2010,1582
Seagate ST92505610AS,HDD,232.9,613,7060,5889.6,8.33,0.32,2010,1583
Hitachi HTS545050A7E380,HDD,465.8,612,7063,1671.2,29.3,0.04,2011,1584
WDC WD15EARX,HDD,1400.0,612,7064,10800.0,4.53,0.1,2011,1585
HGST HTS545025A7E380,HDD,232.9,612,7066,4479.2,10.93,0.24,2014,1586
FUJITSU MBA3147RC,HDD,136.7,611,7068,5122.4,9.54,0.47,2012,1587
WDC WD1600AAJS,HDD,149.0,611,7070,2399.2,20.37,0.2,2009,1588
TOSHIBA MQ01ABF032,HDD,298.1,609,7075,3508.8,13.88,0.15,2013,1589
WDC WD10EURS,HDD,931.5,608,7079,7120.0,6.83,0.1,2010,1590
Hitachi HTS723225A7A364,HDD,232.9,608,7080,3199.2,15.19,0.17,2011,1591
Seagate ST750LM022,HDD,698.6,607,7081,5920.0,8.21,0.11,2012,1592
Hitachi HTS725050A9A360,HDD,465.8,607,7083,3518.4,13.8,0.09,2009,1593
Seagate ST3500620AS,HDD,465.8,607,7084,10080.0,4.82,0.27,2008,1594
HGST HTS541010A9E680,HDD,931.5,607,7085,5741.6,8.45,0.08,2013,1595
Hitachi HDT721064SLA360,HDD,596.2,606,7086,1679.2,28.89,0.04,2009,1596
Seagate ST3320413CS,HDD,298.1,605,7091,7840.8,6.17,0.33,2013,1597
Seagate ST3250312CS,HDD,232.9,603,7095,5199.2,9.28,0.28,2013,1598
Seagate ST3160318AS,HDD,149.0,602,7098,2495.2,19.31,0.21,2009,1599
WDC WD7500AARX,HDD,698.6,602,7100,9052.0,5.32,0.16,2011,1600
Seagate ST500LM030,HDD,465.8,602,7101,4159.2,11.58,0.11,2016,1601
Seagate ST500LX003,HDD,465.8,602,7102,4800.0,10.03,0.13,2012,1602
SAMSUNG HN-M101MBB,HDD,931.5,600,7105,4095.2,11.73,0.05,2011,1603
WDC WD5000AVCS,HDD,465.8,600,7108,5351.2,8.97,0.14,2013,1604
Hitachi HUA722020ALA330,HDD,1800.0,599,7109,2799.2,17.12,0.02,2012,1605
SAMSUNG HD203WI,HDD,500.0,599,7110,16471.2,2.91,0.41,2010,1606
TOSHIBA MQ01ABC150,HDD,1400.0,599,7111,11120.0,4.31,0.1,2013,1607
SAMSUNG HD753LJ,HDD,698.6,599,7113,6000.0,7.98,0.11,2008,1608
Seagate ST3500320AS,HDD,465.8,599,7114,4624.0,10.36,0.12,2008,1609
WDC WD10EVVS,HDD,931.5,598,7115,11863.2,4.03,0.16,2013,1610
WDC WD2500AVJS,HDD,48.8,598,7116,7199.2,6.65,1.84,2009,1611
Seagate ST9500424AS,HDD,453.7,598,7117,6800.0,7.04,0.19,2011,1612
SAMSUNG HD502IJ,HDD,465.6,598,7118,4799.2,9.97,0.13,2008,1613
WDC WD10EADS,HDD,931.5,597,7119,7940.0,6.02,0.11,2010,1614
HGST HTS541075A9E680,HDD,698.6,596,7121,3199.2,14.91,0.06,2013,1615
TOSHIBA MK6461GSYN,HDD,596.2,596,7123,9927.2,4.8,0.21,2010,1616
Seagate ST9500530NS,HDD,465.8,596,7124,3520.0,13.55,0.09,2014,1617
WDC WD2500LPVX,HDD,232.9,596,7125,4159.2,11.46,0.22,2014,1618
WDC WD10EADX,HDD,931.5,595,7127,7199.2,6.62,0.1,2011,1619
Seagate ST3250412CS,HDD,232.9,595,7130,3359.2,14.17,0.18,2013,1620
Seagate ST93205620AS,HDD,298.1,594,7134,11999.2,3.96,0.5,2010,1621
HGST HTS545050A7E680,HDD,465.8,594,7135,12000.0,3.96,0.32,2013,1622
SAMSUNG HD251HJ,HDD,232.9,588,7144,2359.2,19.95,0.13,2012,1623
WDC WD3200LPVT,HDD,298.1,588,7145,4159.2,11.31,0.17,2013,1624
WDC WD8000AARS,HDD,745.1,587,7146,5982.4,7.85,0.1,2010,1625
WDC WD3200LPCX,HDD,298.1,581,7156,3040.0,15.29,0.13,2014,1626
WDC WD10EACS,HDD,931.5,580,7160,1600.0,29.0,0.02,2009,1627
WDC WD3200LPVX,HDD,298.1,579,7164,1996.0,23.22,0.08,2013,1628
TOSHIBA MK6461GSY,HDD,596.2,579,7166,15996.0,2.9,0.34,2010,1629
WDC WD7500BPVT,HDD,698.6,579,7169,2479.2,18.68,0.04,2011,1630
Seagate ST9640423AS,HDD,596.2,578,7170,6471.2,7.15,0.14,2011,1631
WDC WD15EADS,HDD,1400.0,578,7171,6668.0,6.94,0.06,2010,1632
HGST HTS545050A7E380,HDD,465.8,577,7175,4479.2,10.31,0.12,2012,1633
WDC WD10JFCX,HDD,931.5,577,7178,5585.6,8.26,0.07,2014,1634
TOSHIBA MK1661GSYN,HDD,149.0,575,7179,7919.2,5.81,0.66,2013,1635
Seagate ST3320311CS,HDD,298.1,574,7181,4975.2,9.23,0.21,2013,1636
Seagate ST3320310CS,HDD,298.1,574,7182,2239.2,20.51,0.09,2009,1637
Hitachi HTS725032A9A364,HDD,298.1,573,7184,2800.0,16.37,0.12,2009,1638
WDC WD5000AVDS,HDD,465.7,572,7188,1359.2,33.69,0.04,2010,1639
OCZ SOLID SSD 32GB,SSD,29.8,572,7190,7412.8,6.17,3.11,2009,1640
Seagate ST320LT007,HDD,298.1,572,7193,1519.2,30.11,0.06,2011,1641
WDC WD2500AAJS,HDD,232.9,571,7198,2599.2,17.57,0.14,2009,1642
PATRIOT MEMORY 128GB SSD,SSD,119.4,570,7199,13082.4,3.49,1.37,2009,1643
Seagate ST3250310SV,HDD,232.9,569,7203,3773.6,12.06,0.2,2009,1644
WDC WD7500AARS,HDD,698.6,569,7204,6846.4,6.65,0.12,2011,1645
SAMSUNG HD083GJ,HDD,74.4,569,7205,2698.4,16.86,0.45,2009,1646
WDC WD2500BEKT,HDD,232.9,567,7208,2799.2,16.22,0.15,2011,1647
Seagate ST3250410AS,HDD,232.9,566,7211,3996.0,11.32,0.21,2008,1648
Seagate ST9250410ASG,HDD,232.9,565,7213,6000.0,7.53,0.32,2009,1649
Hitachi HDS722020ALA330,HDD,1800.0,565,7214,2759.2,16.38,0.02,2009,1650
FUJITSU MBA3300RC,HDD,279.4,564,7216,8631.2,5.23,0.39,2013,1651
Seagate ST160LM003,HDD,149.0,562,7222,6071.2,7.41,0.51,2013,1652
WDC WD5000AADS,HDD,465.8,562,7223,1758.4,25.56,0.05,2010,1653
TOSHIBA MK7575GSX,HDD,698.6,561,7225,7920.0,5.66,0.14,2011,1654
TOSHIBA MK5056GSY,HDD,465.8,560,7226,10367.2,4.32,0.28,2009,1655
Seagate ST640LM001,HDD,596.2,560,7227,14240.0,3.15,0.3,2012,1656
SAMSUNG HM100UI,HDD,931.5,559,7231,12636.0,3.54,0.17,2012,1657
HGST HTE545032A7E380,HDD,298.1,559,7232,4639.2,9.64,0.19,2014,1658
Seagate ST3250310AS,HDD,232.9,559,7233,5920.0,7.55,0.32,2008,1659
Transcend 32GB TS32GSSD25S-M,SSD,29.8,558,7234,1999.2,22.33,0.84,2009,1660
WDC WD7500AYYS,HDD,698.6,558,7235,7991.2,5.59,0.14,2009,1661
SEAGATE ST3146755SS,HDD,136.7,557,7238,3840.0,11.6,0.35,2012,1662
SAMSUNG HM641JI,HDD,596.2,554,7246,2639.2,16.81,0.06,2010,1663
Hitachi HDP725050GLA360,HDD,465.8,553,7248,3120.0,14.19,0.08,2008,1664
WDC WD7500AADS,HDD,698.6,553,7249,5219.2,8.48,0.09,2009,1665
Seagate ST9500420ASG,HDD,465.8,552,7252,8160.0,5.42,0.22,2009,1666
WDC WD5000BUCT,HDD,465.8,552,7255,2712.0,16.28,0.07,2013,1667
TOSHIBA MK5061GSY,HDD,465.8,552,7256,7455.2,5.92,0.2,2011,1668
WDC WD5000BPVT,HDD,465.8,551,7257,1519.2,29.02,0.04,2011,1669
HGST HTS541064A9E680,HDD,596.2,551,7258,2399.2,18.37,0.05,2013,1670
SAMSUNG HD251HJ,HDD,78.1,549,7263,2939.2,14.94,0.47,2009,1671
SAMSUNG HN-M750MBB,HDD,698.6,547,7273,4240.0,10.32,0.08,2011,1672
WDC WD10EAVS,HDD,931.5,546,7275,19920.0,2.19,0.27,2009,1673
Seagate ST3160316AS,HDD,149.0,544,7280,10391.2,4.19,0.87,2011,1674
TOSHIBA MK5061GSYN,HDD,465.8,542,7282,8080.0,5.37,0.22,2011,1675
Hitachi HCP725050GLA380,HDD,465.8,542,7283,8791.2,4.93,0.24,2013,1676
Seagate ST3250310CS,HDD,48.8,539,7295,4079.2,10.57,1.04,2009,1677
Seagate ST3160316CS,HDD,149.0,538,7297,3591.2,11.98,0.3,2013,1678
HITACHI HTS723225A7A365,HDD,232.9,536,7299,2396.0,17.9,0.13,2013,1679
WDC WD6400BPVT,HDD,596.2,535,7302,7799.2,5.49,0.16,2011,1680
HITACHI HTS541075A9E680,HDD,698.6,535,7304,5830.4,7.34,0.1,2012,1681
Hitachi HDP725025GLA380,HDD,232.8,535,7307,1520.0,28.16,0.08,2008,1682
Seagate ST31500541AS,HDD,1400.0,533,7311,2719.2,15.69,0.02,2009,1683
Seagate ST320LT014,HDD,298.1,532,7312,3600.0,11.83,0.15,2011,1684
Hitachi HUA721010KLA330,HDD,931.5,531,7315,3600.0,11.81,0.05,2009,1685
WDC WD5000AVVS,HDD,465.8,531,7316,3759.2,11.31,0.1,2009,1686
Hitachi HDS5C1050CLA382,HDD,465.7,531,7319,19028.0,2.23,0.51,2010,1687
WDC WD8088AADS,HDD,753.3,530,7322,11991.2,3.54,0.2,2009,1688
TOSHIBA MK2561GSYN,HDD,232.9,528,7326,1116.0,37.86,0.06,2011,1689
Seagate ST320LM000,HDD,298.1,527,7330,3199.2,13.18,0.13,2012,1690
Seagate ST1000LX015,HDD,931.5,526,7331,16245.6,2.59,0.22,2016,1691
WDC WD5000MPCK,HDD,465.8,525,7335,2860.0,14.68,0.08,2014,1692
WDC WD2500BEKX,HDD,232.9,524,7336,10711.2,3.91,0.57,2014,1693
Seagate ST3160310CS,HDD,149.0,524,7337,6600.0,6.35,0.55,2013,1694
Seagate ST3360320AS,HDD,335.3,522,7342,1196.0,34.92,0.04,2009,1695
SAMSUNG HM321HI,HDD,298.1,521,7348,2748.8,15.15,0.12,2010,1696
Seagate ST9320421AS,HDD,298.1,520,7349,3767.2,11.05,0.16,2009,1697
WDC WD10TPVT,HDD,199.0,519,7350,10639.2,3.9,0.67,2010,1698
PATRIOT MEMORY 64GB SSD,SSD,59.7,518,7353,12079.2,3.43,2.53,2008,1699
WDC WD2500AVCS,HDD,232.9,518,7355,2438.4,16.99,0.13,2015,1700
Kingston SSDNow V Series 64GB,SSD,59.6,518,7356,11279.2,3.67,2.37,2009,1701
WDC WD6400AACS,HDD,596.2,518,7357,15199.2,2.72,0.32,2009,1702
Seagate ST320LM001,HDD,298.1,517,7358,1999.2,20.69,0.08,2012,1703
Hitachi HDP725025GLAT80,HDD,232.9,517,7360,8400.0,4.92,0.45,2009,1704
Seagate ST250LT007,HDD,214.9,516,7361,5920.0,6.97,0.34,2011,1705
Seagate ST9500420AS,HDD,465.8,514,7364,4239.2,9.7,0.11,2009,1706
SAMSUNG HM161GI,HDD,148.9,514,7367,4240.0,9.7,0.36,2010,1707
WDC WD6400BEVT,HDD,596.2,513,7368,7916.0,5.19,0.17,2010,1708
TOSHIBA MK3276GSX,HDD,298.1,512,7374,1152.0,35.55,0.05,2011,1709
WDC WD5000AAJS,HDD,465.8,512,7375,5911.2,6.93,0.16,2009,1710
Seagate ST320LT012,HDD,298.1,511,7376,3199.2,12.78,0.13,2012,1711
Hitachi HDS721032CLA362,HDD,298.1,509,7385,7775.2,5.24,0.33,2009,1712
Hitachi HUA721050KLA330,HDD,465.8,509,7389,1999.2,20.37,0.05,2009,1713
Seagate ST250LT003,HDD,219.2,508,7390,5040.0,8.07,0.29,2011,1714
SAMSUNG HD501LJ,HDD,465.8,506,7394,5840.0,6.93,0.16,2008,1715
TOSHIBA MK2556GSY,HDD,220.4,505,7397,7920.0,5.1,0.45,2010,1716
SanDisk 64GB,SSD,58.2,504,7399,6320.0,6.38,1.36,2019,1717
Seagate ST9250410AS,HDD,232.9,504,7400,2982.4,13.52,0.16,2009,1718
WDC WD3200AVCS,HDD,298.1,503,7405,5895.2,6.83,0.25,2014,1719
WDC WD7500AAKS,HDD,698.6,502,7408,7920.0,5.07,0.14,2009,1720
Hitachi HTS545050B9SA00,HDD,465.8,502,7410,1520.0,26.41,0.04,2009,1721
Seagate ST2000LX001,HDD,1800.0,502,7411,10399.2,3.86,0.07,2017,1722
WDC WD1600BEKT,HDD,149.0,502,7412,3175.2,12.64,0.27,2010,1723
WDC WD1600ADFD,HDD,141.0,501,7414,3436.0,11.66,0.3,2009,1724
Seagate ST9250411AS,HDD,221.7,501,7415,7999.2,5.01,0.45,2009,1725
Hitachi HDP725032GLA360,HDD,298.1,500,7416,4718.4,8.48,0.2,2008,1726
WDC WD3200BPVT,HDD,298.1,498,7428,1599.2,24.93,0.07,2011,1727
TOSHIBA MK6475GSX,HDD,596.2,497,7429,4800.0,8.29,0.1,2011,1728
TOSHIBA MK3265GSXN,HDD,298.1,497,7430,3999.2,9.94,0.17,2010,1729
TOSHIBA MK3259GSXP,HDD,48.8,497,7431,4967.2,8.0,1.27,2011,1730
WDC WD3200BVVT,HDD,298.1,496,7432,4043.2,9.81,0.17,2013,1731
SAMSUNG HE160HJ,HDD,149.0,496,7434,5440.0,7.29,0.46,2009,1732
Hitachi HTS547575A9E384,HDD,698.6,492,7440,3549.6,11.08,0.06,2011,1733
Hitachi HDS721010KLA330,HDD,931.5,490,7444,3999.2,9.8,0.05,2008,1734
WDC WD5000AACS,HDD,465.8,490,7445,1999.2,19.61,0.05,2011,1735
Seagate ST9160412AS,HDD,149.0,488,7453,2639.2,14.8,0.22,2009,1736
Seagate ST320LT023,HDD,298.1,488,7454,10000.0,3.9,0.42,2013,1737
TOSHIBA MK1665GSX,HDD,20.0,488,7455,3999.2,9.76,2.5,2010,1738
Hitachi HTS723232L9A360,HDD,298.1,486,7456,15996.0,2.43,0.67,2009,1739
Seagate ST9250421AS,HDD,232.9,486,7460,9040.0,4.3,0.49,2012,1740
WDC WD3200BUCT,HDD,298.1,485,7461,2479.2,15.66,0.1,2013,1741
WDC WD3200BJKT,HDD,298.1,485,7465,6399.2,6.06,0.27,2009,1742
WDC WD800AAJS,HDD,74.5,484,7466,4400.0,8.81,0.74,2009,1743
TOSHIBA MK6459GSXP,HDD,596.2,484,7467,10015.2,3.87,0.21,2011,1744
WDC WD1600BJKT,HDD,149.0,483,7472,5359.2,7.22,0.45,2009,1745
Seagate ST3320620NS,HDD,298.1,483,7473,6400.0,6.04,0.27,2008,1746
Seagate ST9640320AS,HDD,596.2,483,7476,6159.2,6.27,0.13,2010,1747
Seagate ST3500630AS,HDD,465.8,480,7485,2397.6,16.02,0.06,2008,1748
SAMSUNG SP2504C,HDD,232.8,480,7487,987.2,38.87,0.05,2008,1749
Seagate ST9750423AS,HDD,698.6,480,7488,11196.0,3.43,0.2,2011,1750
WDC WD3200AVBS,HDD,298.1,479,7491,1599.2,23.96,0.07,2013,1751
TOSHIBA MK3256GSY,HDD,282.4,479,7494,5600.0,6.84,0.25,2009,1752
WDC WD1600AVVS,HDD,148.9,477,7497,5119.2,7.45,0.43,2010,1753
SAMSUNG HM501II,HDD,465.8,477,7499,2127.2,17.94,0.06,2010,1754
SAMSUNG HD161HJ,HDD,149.0,476,7503,9520.0,4.0,0.8,2008,1755
Seagate ST3250620NS,HDD,232.9,476,7505,7120.0,5.35,0.38,2008,1756
TOSHIBA MK6459GSX,HDD,596.2,476,7506,11060.0,3.44,0.23,2013,1757
WDC WD3200AVVS,HDD,298.1,476,7507,1598.4,23.81,0.07,2012,1758
Hitachi HDT721032SLA380,HDD,298.1,476,7508,8619.2,4.41,0.36,2012,1759
Hitachi HTS545050B9A300,HDD,465.8,475,7513,4400.0,8.63,0.12,2009,1760
Seagate ST3750640NS,HDD,698.6,474,7514,3439.2,11.04,0.06,2009,1761
Seagate ST3250820AS,HDD,232.8,474,7515,4796.0,7.91,0.26,2008,1762
WDC WD10TPVT,HDD,931.5,474,7516,9108.0,4.16,0.12,2012,1763
WDC WD7500AACS,HDD,698.6,474,7518,4880.0,7.77,0.09,2009,1764
WDC WD1600AVJS,HDD,148.9,474,7519,1756.0,21.59,0.15,2009,1765
WDC WD1600AABS,HDD,149.0,473,7526,1900.0,19.91,0.16,2009,1766
SAMSUNG HM251HI,HDD,232.9,472,7527,5511.2,6.85,0.3,2010,1767
WDC WD1601ABYS,HDD,153.4,471,7531,13200.0,2.85,1.08,2009,1768
Seagate ST3500830AS,HDD,465.8,470,7533,4400.0,8.55,0.12,2008,1769
TOSHIBA MK5075GSX,HDD,465.8,470,7534,6239.2,6.02,0.17,2011,1770
Seagate ST3160815SV,HDD,149.0,469,7539,4400.0,8.53,0.37,2009,1771
